episode,score,length,terminated,truncated,reason,timestamp,epsilon
230,-24.6684,1000,False,True,sleep,2026-05-17T21:25:31,0.1
231,-30.8381,326,True,False,crash,2026-05-17T21:25:32,0.1
232,-111.2871,1000,False,True,sleep,2026-05-17T21:25:37,0.1
233,-103.3929,1000,False,True,sleep,2026-05-17T21:25:43,0.1
234,-43.8595,1000,False,True,sleep,2026-05-17T21:25:49,0.1
235,-48.8603,1000,False,True,sleep,2026-05-17T21:25:54,0.1
236,-63.2627,1000,False,True,sleep,2026-05-17T21:25:59,0.1
237,-48.6234,1000,False,True,sleep,2026-05-17T21:26:04,0.1
238,28.1113,450,True,False,landing,2026-05-17T21:26:05,0.1
239,-57.1424,1000,False,True,sleep,2026-05-17T21:26:10,0.1
240,247.3464,575,True,False,crash,2026-05-17T21:26:12,0.1
241,-103.948,1000,False,True,sleep,2026-05-17T21:26:17,0.1
242,-119.6312,1000,False,True,sleep,2026-05-17T21:26:22,0.1
243,-106.8093,1000,False,True,sleep,2026-05-17T21:26:28,0.1
244,-125.3158,1000,False,True,sleep,2026-05-17T21:26:33,0.1
245,-14.3208,1000,False,True,sleep,2026-05-17T21:26:38,0.1
246,1.639,1000,False,True,sleep,2026-05-17T21:26:44,0.1
247,-97.0915,1000,False,True,sleep,2026-05-17T21:26:49,0.1
248,-39.6813,1000,False,True,sleep,2026-05-17T21:26:54,0.1
249,-61.4624,1000,False,True,sleep,2026-05-17T21:26:59,0.1
250,-36.6332,1000,False,True,sleep,2026-05-17T21:27:04,0.1
251,-22.38,1000,False,True,sleep,2026-05-17T21:27:10,0.1
252,31.3607,1000,False,True,sleep,2026-05-17T21:27:15,0.1
253,-64.1618,1000,False,True,sleep,2026-05-17T21:27:20,0.1
254,-128.2526,1000,False,True,sleep,2026-05-17T21:27:26,0.1
255,-54.0263,1000,False,True,sleep,2026-05-17T21:27:31,0.1
256,-23.2418,1000,False,True,sleep,2026-05-17T21:27:38,0.1
257,279.0723,349,True,False,landing,2026-05-17T21:27:39,0.1
258,7.8061,1000,False,True,sleep,2026-05-17T21:27:45,0.1
259,-28.475,1000,False,True,sleep,2026-05-17T21:27:50,0.1
260,-32.6062,1000,False,True,sleep,2026-05-17T21:27:56,0.1
261,-5.8954,1000,False,True,sleep,2026-05-17T21:28:01,0.1
262,-63.104,1000,False,True,sleep,2026-05-17T21:28:06,0.1
263,-45.4003,1000,False,True,sleep,2026-05-17T21:28:11,0.1
264,-81.095,1000,False,True,sleep,2026-05-17T21:28:16,0.1
265,-24.4104,1000,False,True,sleep,2026-05-17T21:28:21,0.1
266,64.1442,148,True,False,landing,2026-05-17T21:28:21,0.1
267,-83.1998,1000,False,True,sleep,2026-05-17T21:28:27,0.1
268,89.2359,1000,False,True,sleep,2026-05-17T21:28:31,0.1
269,-21.449,1000,False,True,sleep,2026-05-17T21:28:36,0.1
270,-36.5126,1000,False,True,sleep,2026-05-17T21:28:41,0.1
271,10.2817,1000,False,True,sleep,2026-05-17T21:28:47,0.1
272,88.3246,918,True,False,landing,2026-05-17T21:28:52,0.1
273,-28.9154,1000,False,True,sleep,2026-05-17T21:28:57,0.1
274,-8.9,1000,False,True,sleep,2026-05-17T21:29:02,0.1
275,-24.3907,1000,False,True,sleep,2026-05-17T21:29:07,0.1
276,64.0607,843,True,False,out_of_view,2026-05-17T21:29:11,0.1
277,-79.3788,1000,False,True,sleep,2026-05-17T21:29:16,0.1
